date,meantemp,humidity,wind_speed,meanpressure
2016/2/5,12.66666667,70.66666667,2.166666667,1016.833333
2016/2/6,15.33333333,69.5,3.7,1013.333333
2016/2/7,15.625,77,2.7875,1015.75
2016/2/8,17.09090909,67.18181818,5.9,1017.090909
2016/2/9,17.76923077,67.46153846,5.846153846,1014.692308
2016/2/10,18.13333333,64.86666667,2.1,1012.733333
2016/2/11,19.6875,54.75,6.03125,1011.25
2016/2/12,19.2,57.86666667,0.746666667,1012.533333
2016/2/13,17.06666667,62.13333333,5.806666667,1014.866667
2016/2/14,17.64285714,61.92857143,8.071428571,1017.214286
2016/2/15,17.6,59.53333333,5.94,1018.733333
2016/2/16,18.21428571,56.14285714,5.435714286,1020.071429
2016/2/17,18.71428571,59.28571429,3.707142857,1019.142857
2016/2/18,19.46666667,76,5.186666667,1017.4
2016/2/19,23.15384615,70.23076923,4.146153846,1014.615385
2016/2/20,23.625,73.125,11.11875,1014.125
2016/2/21,21,61.125,17.1375,1014.75
2016/2/22,21,51.42857143,15.20714286,1014.428571
2016/2/23,21.42857143,50.64285714,9.785714286,1012.5
2016/2/24,21.6875,58.0625,2.44375,1012.9375
2016/2/25,22.5625,57.5,5.3375,1015.5
2016/2/26,22.8,55.6,2.48,1018.4
2016/2/27,22.8,59,3.333333333,1018.466667
2016/2/28,23,63.0625,3.7125,1018.9375
2016/2/29,23.875,63.9375,3.7125,1018.625
2016/3/1,24.91666667,57.41666667,1.7,1015
2016/3/2,24.93333333,57.06666667,1.733333333,1015.4
2016/3/3,26,55.61538462,4.292307692,1014.615385
2016/3/4,27.3125,44.25,6.14375,1012.6875
2016/3/5,23.93333333,57.13333333,11,1012.666667
2016/3/6,22.8125,66.5625,5.21875,1013.0625
2016/3/7,23.71428571,64.14285714,5.171428571,1012.357143
2016/3/8,23.42857143,60.21428571,6.742857143,1011.642857
2016/3/9,24,57.5625,9.375,1012.0625
2016/3/10,25.5625,57.4375,7.98125,1013.1875
2016/3/11,25.06666667,67.8,6.546666667,1012.533333
2016/3/12,24.5625,66.9375,9.4875,1009.5625
2016/3/13,24.25,65.1875,6.84375,1011.1875
2016/3/14,22.375,66,6.275,1014.3125
2016/3/15,24.06666667,58.93333333,8.646666667,1014.866667
2016/3/16,23.9375,53.75,10.88125,1012.8125
2016/3/17,26.3125,50.3125,6.84375,1010.4375
2016/3/18,26.1875,61.25,6.7125,1009.8125
2016/3/19,26.78571429,61.85714286,3.578571429,1009.214286
2016/3/20,27.13333333,58.73333333,2.846666667,1010.333333
2016/3/21,26.625,43.375,12.2625,1011.125
2016/3/22,25.0625,37.875,22.1,1009.375
2016/3/23,26.2,43.26666667,10.64166667,1010
2016/3/24,28.13333333,46.86666667,3.213333333,1013.333333
2016/3/25,29.875,50.1875,3.36875,1013.1875
2016/3/26,24.66666667,62.66666667,9.393333333,1013.6
2016/3/27,26.25,53.6875,9.15625,1012.8125
2016/3/28,25.93333333,52.8,6.546666667,7679.333333
2016/3/29,27.125,47.75,7.29375,1011.3125
2016/3/30,29.57142857,39.78571429,7.021428571,1011.142857
2016/3/31,30,39.73333333,4.333333333,1009.2
2016/4/1,30.57142857,38.21428571,12.03571429,1006.714286
2016/4/2,32.3125,38.5625,5.4625,1008
2016/4/3,33.3125,44.25,2.55,1008.375
2016/4/4,32.8125,33.125,8,1006.6875
2016/4/5,32.3125,29.3125,9.26875,1007
2016/4/6,31.375,33.125,3.475,1006.875
2016/4/7,29.93333333,37,10.85,1007.266667
2016/4/8,29.26666667,36,4.686666667,1009.2
2016/4/9,30.73333333,32.46666667,12.61875,1009.3125
2016/4/10,32.25,29,5.225,1008.8125
2016/4/11,29.8,35,16.04,1009.4
2016/4/12,30.2,36.2,19.38,1006.333333
2016/4/13,31.75,28.0625,18.64375,1003.3125
2016/4/14,33.125,23.875,10.425,1003.8125
2016/4/15,33.625,25.375,9.8375,1004.625
2016/4/16,35.6875,23.6875,11.1125,1003.0625
2016/4/17,34.66666667,23.86666667,9.386666667,1002.666667
2016/4/18,34.625,30.125,7.175,1004.6875
2016/4/19,34,33.6,4.566666667,1005.866667
2016/4/20,34.0625,25.9375,14.01875,1006.4375
2016/4/21,34,24.66666667,15.75,1003.4
2016/4/22,33.25,24.25,8.35,1001.727273
2016/4/23,31.91666667,21.81818182,19.65384615,1001.846154
2016/4/24,31.3125,22.125,10.1875,1003.0625
2016/4/25,31.75,22.8125,6.95,1005.5625
2016/4/26,33.4375,25.1875,3.83125,1007.1875
2016/4/27,33.125,29.0625,4.98125,1005.6875
2016/4/28,34.15384615,21.76923077,11.82307692,1004.692308
2016/4/29,34.07142857,23.28571429,9.123076923,1005.714286
2016/4/30,33.0625,25.5625,5.2125,1004.8125
2016/5/1,34.6875,23.375,8.575,1002.4375
2016/5/2,38,18.46666667,9.513333333,1002.2
2016/5/3,35.5,30.375,6.49375,1004.3125
2016/5/4,33.71428571,31.85714286,10.46428571,1003.785714
2016/5/5,30.6,42,11.24666667,1007.466667
2016/5/6,31.4375,37.4375,8.225,1007
2016/5/7,33.3125,37.1875,4.65,1005.5625
2016/5/8,35.13333333,36.33333333,7.293333333,1005.933333
2016/5/9,33.53333333,40.6,18.425,1006.0625
2016/5/10,34,39.75,10.55625,1006.5625
2016/5/11,32.5,49.9375,7.775,1006.0625
2016/5/12,35.375,40,5.1,1002.25
2016/5/13,37.29411765,28.11764706,8.070588235,1001.352941
2016/5/14,36.5625,31.875,4.16875,1003.125
2016/5/15,37.25,29.5,4.75,1003.5625
2016/5/16,37.21428571,23.5,9.02,1000.8
2016/5/17,37.5,25.8125,9.6125,998.9375
2016/5/18,37.75,27.625,8.45,997.8125
2016/5/19,37.375,40.5,9.3875,998.625
2016/5/20,37.4,44.2,8.413333333,996.9333333
2016/5/21,36.13333333,45.4,10.87333333,995.9333333
2016/5/22,36.8,44.8,6.553333333,996.4666667
2016/5/23,32.21428571,47.92857143,14.95,999.5714286
2016/5/24,31.52631579,53.52631579,8.494736842,1000.736842
2016/5/25,33.2173913,46.60869565,10.16086957,997.4782609
2016/5/26,35.26923077,44.57692308,15.17692308,999.1538462
2016/5/27,38.27272727,26.09090909,15.31818182,999.9545455
2016/5/28,36.0625,37.25,14.40555556,999.8333333
2016/5/29,31.5,57.0625,11.68125,1001.25
2016/5/30,26.8125,74.8125,9.4875,1003.8125
2016/5/31,32.64285714,51.21428571,7.407142857,1002.307692
2016/6/1,36,42.2,9.133333333,1002.733333
2016/6/2,37.5625,35.3125,11.93125,1002
2016/6/3,37.5625,40.6875,2.78125,1002.25
2016/6/4,38.2,42.06666667,3.206666667,1001.866667
2016/6/5,36.16666667,51.75,8.5,1002.833333
2016/6/6,35.42857143,45.71428571,11,1001.571429
2016/6/7,34.625,59.1875,21.30625,1002.0625
2016/6/8,36.07142857,44.64285714,8.485714286,999.2142857
2016/6/9,35.73333333,43.73333333,9.26,938.0666667
2016/6/10,36.13333333,41.86666667,10.08125,998.25
2016/6/11,33.4375,49.9375,8.8125,999
2016/6/12,35.5,37.125,9.1625,998.8125
2016/6/13,36,43.3125,12.85,998.1875
2016/6/14,32.625,55.125,11.86,997.8125
2016/6/15,34.73333333,48.86666667,10.51333333,996.1333333
2016/6/16,33.5,51.28571429,11.39285714,999
2016/6/17,34.1875,52.25,7.425,999.4285714
2016/6/18,35.85714286,50.57142857,10.85714286,1000.857143
2016/6/19,35.625,53.25,9.3875,1001.375
2016/6/20,30.9375,73.9375,7.64375,1000.6875
2016/6/21,32.875,62.1875,8.91875,999.9375
2016/6/22,33.125,60.8125,7.41875,1001.5625
2016/6/23,33.84615385,51.61538462,5.875,999.6923077
2016/6/24,36.4375,46.5625,7.7625,998.3125
2016/6/25,35.42857143,55.92857143,9.664285714,1000.071429
2016/6/26,34.86666667,57.46666667,7.66,1000.375
2016/6/27,34.3125,61.25,7.99375,998.8666667
2016/6/28,30.78571429,75.07142857,5.435714286,1001.5
2016/6/29,35.375,58.875,8.45,1001.1875
2016/6/30,35.46666667,60.2,6.793333333,997.8666667
2016/7/1,32.125,73.4,8.35,1002.5625
2016/7/2,28.4,80,5.23125,998.375
2016/7/3,29.5625,78.125,1.96875,998.25
2016/7/4,30.6875,76.3125,3.48125,997.125
2016/7/5,33.25,68.6875,5.3375,995.5625
2016/7/6,33.26666667,64.06666667,8.878571429,996.8666667
2016/7/7,33.5,63,5.91875,997.6875
2016/7/8,30.8,75.86666667,5.433333333,997.4
2016/7/9,33.25,66.0625,6.73125,996.75
2016/7/10,32.5625,65.6875,4.7,996.0625
2016/7/11,31.5,71.9375,8.046666667,997.75
2016/7/12,30.5,80.1875,5.5625,999.0625
2016/7/13,31.25,76.3125,6.806666667,998.4375
2016/7/14,30.4375,80.4375,5.21875,998.375
2016/7/15,31,78.0625,7.271428571,998.625
2016/7/16,27.125,93.875,4.371428571,999.875
2016/7/17,28.125,86.5625,6.6,1001.333333
2016/7/18,27.66666667,91.26666667,7.653333333,1000.8
2016/7/19,32.3125,69.125,13.65625,999.875
2016/7/20,34.1875,59.5625,12.9625,999.625
2016/7/21,34.13333333,56.86666667,11.48,999.2666667
2016/7/22,34.125,56.125,8.6875,999.3333333
2016/7/23,31.875,66,7.76875,1001.625
2016/7/24,31.4375,72.25,2.43125,946.3125
2016/7/25,31.9375,69.125,2.9125,1001.875
2016/7/26,30.3125,82,6.485714286,1003.125
2016/7/27,28.3125,88.25,4.29375,1004.625
2016/7/28,29.53333333,81.33333333,5.186666667,1002.066667
2016/7/29,27.375,92.4375,2.43125,1000.9375
2016/7/30,27.33333333,92.26666667,1.86,1001.2
2016/7/31,29.26666667,83.13333333,4.7,1000.666667
2016/8/1,29.125,84.25,5.9125,999.125
2016/8/2,30.6875,72.125,6.375,310.4375
2016/8/3,32.5625,63.5625,5.45,998.5
2016/8/4,33.11111111,63.88888889,7.927777778,998.7777778
2016/8/5,33.8,61.66666667,4.32,999.3333333
2016/8/6,30.06666667,76,6.926666667,1000.8
2016/8/7,33.11764706,65.17647059,7.852941176,1000.529412
2016/8/8,33.80952381,62.38095238,9.440909091,999.6363636
2016/8/9,31.61538462,71.65384615,9.55,998.5
2016/8/10,32,71.25925926,10.15925926,999.3703704
2016/8/11,28.10714286,89.46428571,7.821428571,1001.607143
2016/8/12,29.03571429,85,3.848148148,1002.285714
2016/8/13,30.32142857,77.07142857,3.22962963,1001.071429
2016/8/14,28.93333333,83.7,6.37,633.9
2016/8/15,31.67857143,67.64285714,12.725,999.2857143
2016/8/16,31.33333333,66.41666667,14.66666667,-3.041666667
2016/8/17,29.92857143,72.5,6.325,999.5185185
2016/8/18,29.88888889,79.81481481,1.722222222,999.9230769
2016/8/19,32.07142857,68.28571429,1.917857143,999.8928571
2016/8/20,33.18518519,66.48148148,10.36666667,1000.16
2016/8/21,31.59259259,68.07407407,10.02222222,1001.192308
2016/8/22,32.18518519,65.55555556,8.237037037,1002.888889
2016/8/23,31.48,70.08,6.084,1003.24
2016/8/24,30.17857143,79.28571429,8.419230769,1002.5
2016/8/25,31.52,72.44,6.276923077,1004.423077
2016/8/26,31.22222222,73.81481481,4.392592593,1005.222222
2016/8/27,31.78571429,70.28571429,7.15,1006.142857
2016/8/28,33.4,66.24,7.272,1006.2
2016/8/29,29.57142857,82.32142857,5.825,1003.607143
2016/8/30,30.04,76.8,8.903846154,1002.192308
2016/8/31,27.25925926,89.55555556,6.72962963,1003.037037
2016/9/1,27.96,87.24,4.148,1002.44
2016/9/2,30.73913043,71.73913043,13.20434783,1001.272727
2016/9/3,30.89473684,62.68421053,13.26315789,1001.157895
2016/9/4,31.69230769,59.30769231,11.12307692,1002.923077
2016/9/5,31.07692308,60.30769231,13.96153846,1003.230769
2016/9/6,30.375,55,13.4375,1003.75
2016/9/7,31.1,57.7,9.1,1003.454545
2016/9/8,31.91666667,58,10.80833333,1005.166667
2016/9/9,30.55555556,56.66666667,11.52222222,1004.333333
2016/9/10,31.23076923,58.23076923,11.96923077,1005.230769
2016/9/11,31,56.4,8.15,1003.8
2016/9/12,31.64285714,55.5,10.85,1005.071429
2016/9/13,32.53333333,57.06666667,8.526666667,1006.4
2016/9/14,30.85714286,70.35714286,4.235714286,1006.928571
2016/9/15,31.72727273,59.63636364,11.9,1004.75
2016/9/16,31.4,58,3.52,1004.4
2016/9/17,32.30769231,58,2.707692308,1003.153846
2016/9/18,32.25,58.83333333,17.90833333,1005
2016/9/19,32.375,59.45833333,2.0875,1004.708333
2016/9/20,33.44444444,54.07407407,2.569230769,1003.518519
2016/9/21,33.36,58.96,6.092,1005.4
2016/9/22,30.03703704,67.62962963,8.107407407,1008.777778
2016/9/23,31,66.10714286,3.571428571,1005.321429
2016/9/24,31.24,66.48,5.496153846,1352.615385
2016/9/25,31.13043478,62.30434783,3.147826087,1004.782609
2016/9/26,31.48,60.88,2.986956522,1006.76
2016/9/27,32.18518519,57.81481481,1.780769231,1006.703704
2016/9/28,32.44,55.28,2.52,1005.28
2016/9/29,32.22727273,61.31818182,3.963636364,1005.590909
2016/9/30,32.21428571,59.35714286,2.582142857,1005.571429
2016/10/1,32.54166667,61.91666667,3.170833333,1007.5
2016/10/2,32.81481481,61.81481481,4.122222222,1009.111111
2016/10/3,33.26923077,59.57692308,3.992592593,1007.185185
2016/10/4,30.55555556,69.81481481,5.77037037,1005.37037
2016/10/5,28.83333333,71.875,3.325,1005.25
2016/10/6,30.7037037,64.81481481,3.233333333,1007.148148
2016/10/7,30.96,59.96,15.825,1007.2
2016/10/8,30.6,57.96,8.761538462,1006.846154
2016/10/9,30.92,59.2,3.184,1005.96
2016/10/10,29.77777778,51.11111111,4.807407407,1006.148148
2016/10/11,29.66666667,51.14814815,8.922222222,1006.592593
2016/10/12,29.57142857,47.28571429,11.37142857,1006.25
2016/10/13,29.96296296,44,13.02222222,1008.333333
2016/10/14,29.75,47.875,8.934782609,1009.125
2016/10/15,27.74074074,54.14814815,6.662962963,1010.518519
2016/10/16,28.42857143,49.85714286,7.014285714,1011.857143
2016/10/17,28.6,49.24,7.116,1010.56
2016/10/18,28.5,48.45833333,7.668181818,1009.458333
2016/10/19,28.92592593,49.18518519,6.459259259,1008.555556
2016/10/20,29.07692308,47.73076923,9.124,1007.538462
2016/10/21,28.40909091,50.40909091,10.69545455,1008.727273
2016/10/22,29.33333333,49.48148148,13.32307692,1009.37037
2016/10/23,27.5,54.96153846,11.54615385,1009.307692
2016/10/24,28.5,51.42307692,11.18846154,1008.269231
2016/10/25,28.04,54.56,12.38846154,1008.923077
2016/10/26,27.57692308,56.19230769,5.7,1011.730769
2016/10/27,26.55555556,59.37037037,6.044444444,1014.62963
2016/10/28,25.51851852,58.77777778,7.277777778,1012.407407
2016/10/29,25.81481481,62.77777778,1.714814815,1013
2016/10/30,24.82608696,71.04347826,2.013043478,1014.608696
2016/10/31,24.53846154,66.80769231,1.642307692,1017.807692
2016/11/1,24.38461538,58.73076923,2.715384615,1016.384615
2016/11/2,23.72727273,65.90909091,1.431818182,1016.590909
2016/11/3,25.64,59.76,2.232,1016.24
2016/11/4,24.81481481,58.2962963,4.122222222,1012.62963
2016/11/5,23.11538462,66.57692308,5.784615385,1010.346154
2016/11/6,22.92592593,63.85185185,2.411111111,1011.518519
2016/11/7,24.54545455,51.31818182,8.172727273,1012.772727
2016/11/8,23.73076923,52.26923077,12.75,1013.64
2016/11/9,23,49.7037037,7.074074074,1014.666667
2016/11/10,23.51851852,50.14814815,3.225925926,1013.814815
2016/11/11,23.92,54.04,2.968,1014.08
2016/11/12,23.53846154,58.03846154,2.784615385,1015.153846
2016/11/13,24.2962963,55.81481481,4.4,1016.518519
2016/11/14,23.34615385,60.73076923,1.496153846,1015.730769
2016/11/15,22.24,55.72,4.088,1016.24
2016/11/16,21.76923077,53.23076923,7.138461538,1017.538462
2016/11/17,21.73076923,51.73076923,11.55,1350.296296
2016/11/18,21.73076923,53.61538462,7.78,1014.692308
2016/11/19,20.66666667,60.66666667,2.84,1012.466667
2016/11/20,22.25,59.9,2.505,1013.35
2016/11/21,21.53846154,60.46153846,2.715384615,1013
2016/11/22,22.57894737,50.15789474,8,1012.894737
2016/11/23,22.82608696,51.43478261,6.604347826,1013.173913
2016/11/24,21.42105263,51.47368421,8.289473684,1014.947368
2016/11/25,23.6,30.55,15.085,1012.95
2016/11/26,24.29411765,32.64705882,14.49411765,1013.25
2016/11/27,23.63636364,33.63636364,12.45909091,1013.590909
2016/11/28,22.45454545,37.31818182,9.185714286,12.04545455
2016/11/29,21.61111111,53.72222222,1.238888889,1015
2016/11/30,19.86956522,80.08695652,4.269565217,1016.608696
2016/12/1,19.75,84,2.704166667,1016.875
2016/12/2,19.20833333,75.875,4.945833333,1017.75
2016/12/3,21.20833333,52.16666667,5.866666667,1019.333333
2016/12/4,18.9,55.25,5.666666667,1019.7
2016/12/5,18.63636364,56.59090909,4.952380952,1017.045455
2016/12/6,18.53846154,69.92307692,2.503846154,1017.961538
2016/12/7,18.25,74.35,0.925,1017.421053
2016/12/8,16.9,73.3,1.765,1016.2
2016/12/9,19.41666667,68.125,1.3125,1013.416667
2016/12/10,16.44444444,82.83333333,5.355555556,1014
2016/12/11,20.04166667,69.58333333,4.716666667,1013.291667
2016/12/12,19.90909091,63.86363636,3.281818182,1014.181818
2016/12/13,19.05,62.35,3.43,1015.1
2016/12/14,18.55555556,58.61111111,8.027777778,1017.333333
2016/12/15,18.16666667,56.625,9.879166667,1016.666667
2016/12/16,15.83333333,63.27777778,3.916666667,1018.777778
2016/12/17,17.5,63.38888889,6.731578947,1016.947368
2016/12/18,16.08333333,64.54166667,6.420833333,1018.083333
2016/12/19,17.85714286,56.0952381,10.41428571,1017.428571
2016/12/20,19.8,48.53333333,15.92666667,1015.2
2016/12/21,18.05,54.3,19.4047619,1015.619048
2016/12/22,17.28571429,57.85714286,6.180952381,1016.142857
2016/12/23,15.55,74.7,1.205,1014.25
2016/12/24,17.31818182,78.63636364,5.236363636,1011.318182
2016/12/25,14,94.3,9.085,1014.35
2016/12/26,17.14285714,74.85714286,8.784210526,1016.952381
2016/12/27,16.85,67.55,8.335,1017.2
2016/12/28,17.2173913,68.04347826,3.547826087,1015.565217
2016/12/29,15.23809524,87.85714286,6,1016.904762
2016/12/30,14.0952381,89.66666667,6.266666667,1017.904762
2016/12/31,15.05263158,87,7.325,1016.1
2017/1/1,15.91304348,85.86956522,2.743478261,59
2017/1/2,18.5,77.22222222,2.894444444,1018.277778
2017/1/3,17.11111111,81.88888889,4.016666667,1018.333333
2017/1/4,18.7,70.05,4.545,1015.7
2017/1/5,18.38888889,74.94444444,3.3,1014.333333
2017/1/6,19.31818182,79.31818182,8.681818182,1011.772727
2017/1/7,14.70833333,95.83333333,10.04166667,1011.375
2017/1/8,15.68421053,83.52631579,1.95,1015.55
2017/1/9,14.57142857,80.80952381,6.542857143,1015.952381
2017/1/10,12.11111111,71.94444444,9.361111111,1016.888889
2017/1/11,11,72.11111111,9.772222222,1016.777778
2017/1/12,11.78947368,74.57894737,6.626315789,1016.368421
2017/1/13,13.23529412,67.05882353,6.435294118,1017.529412
2017/1/14,13.2,74.28,5.276,1018.84
2017/1/15,16.43478261,72.56521739,3.630434783,1018.130435
2017/1/16,14.65,78.45,10.38,1017.15
2017/1/17,11.72222222,84.44444444,8.038888889,1018.388889
2017/1/18,13.04166667,78.33333333,6.029166667,1021.958333
2017/1/19,14.61904762,75.14285714,10.33809524,1022.809524
2017/1/20,15.26315789,66.47368421,11.22631579,1021.789474
2017/1/21,15.39130435,70.86956522,13.69565217,1020.478261
2017/1/22,18.44,76.24,5.868,1021.04
2017/1/23,18.11764706,76,6.752941176,1019.823529
2017/1/24,18.34782609,68.13043478,3.391304348,1018.869565
2017/1/25,21,69.96,8.756,1018.4
2017/1/26,16.17857143,91.64285714,8.467857143,1017.785714
2017/1/27,16.5,77.04166667,14.35833333,1018.125
2017/1/28,14.86363636,82.77272727,9.690909091,1019.636364
2017/1/29,15.66666667,81.77777778,10.29444444,1017.388889
2017/1/30,16.44444444,77.55555556,4.322222222,1015.833333
2017/1/31,16.125,76,4.625,1015.5
2017/2/1,15.25,78.625,5.1,1017.5
2017/2/2,17.09090909,66.54545455,3.027272727,1018.909091
2017/2/3,15.63636364,78.18181818,1.854545455,1017.727273
2017/2/4,18.7,77.6,9.82,1014.4
2017/2/5,18.63157895,77.63157895,8.1,1014.210526
2017/2/6,16.88888889,69.66666667,9.044444444,1016
2017/2/7,15.125,63.75,7.6375,1016.125
2017/2/8,15.7,68.4,4.08,1015.6
2017/2/9,15.375,68.375,7.875,1016.375
2017/2/10,14.66666667,71.77777778,9.066666667,1015.666667
2017/2/11,15.625,64,3.95,1016.625
2017/2/12,16.25,70.375,1.625,1019.625
2017/2/13,16.33333333,67,6.377777778,1021.555556
2017/2/14,16.875,65.5,6.9625,1021.375
2017/2/15,17.57142857,67.71428571,5.557142857,1020.571429
2017/2/16,20.25,56.75,10.4375,1017.625
2017/2/17,21.3,64.4,9.28,1016.5
2017/2/18,21.125,70.75,6.25,1016.25
2017/2/19,22.36363636,66.09090909,6.054545455,1013
2017/2/20,23.375,60.125,6.9375,1005.375
2017/2/21,21.83333333,69.41666667,12.34166667,1007.416667
2017/2/22,19.125,57.125,7.4125,1012.25
2017/2/23,18.625,42.875,14.35,1015.25
2017/2/24,19.125,40.375,16.6625,1016.125
2017/2/25,19,50.42857143,11.92857143,1014.285714
2017/2/26,18.75,59,11.1125,1012.375
2017/2/27,19.875,58.375,5.1,1014.25
2017/2/28,23.33333333,51.66666667,3.911111111,1013.111111
2017/3/1,24.46153846,47.92307692,6.415384615,1012.923077
2017/3/2,23.75,54.25,5.93,1012.15
2017/3/3,20.5,42.5,7.4125,1010.625
2017/3/4,19.125,43.125,8.35,1010
2017/3/5,19.75,41.25,9.9625,1010.5
2017/3/6,20,42.44444444,9.666666667,1010.333333
2017/3/7,22.625,41.5,6.025,1007.375
2017/3/8,21.54545455,52.72727273,10.26363636,1008.909091
2017/3/9,20.78571429,69.07142857,8.342857143,1007.357143
2017/3/10,19.9375,67.75,11.4625,1006.875
2017/3/11,18.53333333,60.4,5.566666667,1009.8
2017/3/12,17.375,56.625,7.6375,1014.75
2017/3/13,17.44444444,49.33333333,9.055555556,1014.888889
2017/3/14,18,56.33333333,4.522222222,1016.555556
2017/3/15,19.875,54.75,7.175,1014.125
2017/3/16,24,49.2,5.56,1011.1
2017/3/17,20.9,59.7,11.49,1010.7
2017/3/18,24.69230769,46.30769231,7.123076923,1009.846154
2017/3/19,24.66666667,52.27777778,9.161111111,1011.888889
2017/3/20,23.33333333,54.66666667,10.07777778,1012.555556
2017/3/21,25,49,9.2625,1011.75
2017/3/22,27.25,45,10.1875,1009.75
2017/3/23,28,49.75,3.4875,1008.875
2017/3/24,28.91666667,37.66666667,10.03333333,1010.583333
2017/3/25,26.5,39.375,10.425,1009.875
2017/3/26,29.1,37.1,17.59,1010.2
2017/3/27,29.5,38.625,13.65,1009.5
2017/3/28,29.88888889,40.66666667,8.844444444,1009
2017/3/29,31,34.5,13.2,1007.125
2017/3/30,29.28571429,36.85714286,10.58571429,1007.142857
2017/3/31,30.625,37.625,6.95,1007.5
2017/4/1,31.375,35.125,9.0375,1005
2017/4/2,29.75,33.75,9.2625,1004.25
2017/4/3,30.5,29.75,6.9375,1004.25
2017/4/4,30.93333333,31.86666667,14.32,1007.2
2017/4/5,29.23076923,46,14.38461538,1005
2017/4/6,31.22222222,26,13.57777778,1002.888889
2017/4/7,27,29.875,4.65,1007.375
2017/4/8,25.625,29.375,8.3375,1010.375
2017/4/9,27.125,21.125,14.125,1010.625
2017/4/10,27.85714286,19.42857143,19.31428571,1008.571429
2017/4/11,29.25,17.75,15.5125,1006.25
2017/4/12,29.25,26,9.4875,1005.875
2017/4/13,29.66666667,29.11111111,4.944444444,1006.777778
2017/4/14,30.5,37.625,1.3875,1004.625
2017/4/15,31.22222222,30.44444444,5.966666667,1002.444444
2017/4/16,31,34.25,2.1,1003.25
2017/4/17,32.55555556,38.44444444,5.366666667,1004.444444
2017/4/18,34,27.33333333,7.811111111,1003.111111
2017/4/19,33.5,24.125,9.025,1000.875
2017/4/20,34.5,27.5,5.5625,998.625
2017/4/21,34.25,39.375,6.9625,999.875
2017/4/22,32.9,40.9,8.89,1001.6
2017/4/23,32.875,27.5,9.9625,1002.125
2017/4/24,32,27.14285714,12.15714286,1004.142857
